OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
OTU121_suspect_mock_chimera,US,0.9921,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4668,70,BOLD:AAA2383
OTU129_suspect_mock_chimera,GS,99.4,BOLD:AAB7261.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,Eurylophella poconoensis,pomp.4668,37,BOLD:AAB7261
OTU226_suspect_mock_chimera,GS,100.0,BOLD:AAA3678.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,pomp.4668,152,BOLD:AAA3678
OTU238_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4668,52,BOLD:AAA2383
OTU270_suspect_mock_chimera,GS,99.4,BOLD:AAC5871.1,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hentzia,Hentzia palmarum,pomp.4668,35,BOLD:AAC5871
OTU299_suspect_mock_chimera,GS,100.0,BOLD:AAB4783.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,Ennomos subsignaria,pomp.4668,54,BOLD:AAB4783
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4668,8,BOLD:AAD2111
OTU500_suspect_mock_chimera,GS,100.0,BOLD:AAB9405.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Archips,Archips grisea,pomp.4668,25,BOLD:AAB9405
OTU753_suspect_mock_chimera,GS,100.0,BOLD:AAP8635.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Dicranomyia) longipennis,pomp.4668,30,BOLD:AAP8635
OTU960_suspect_mock_chimera,GS,99.4,BOLD:AAA9420.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista derelicta,pomp.4668,42,BOLD:AAA9420
OTU996_suspect_mock_chimera,GS,100.0,BOLD:AAE1264.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,pomp.4668,1,BOLD:AAE1264
OTU1093_suspect_mock_chimera,GS,98.9,BOLD:AAF6768.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4668,14,BOLD:AAF6768
OTU1340_suspect_mock_chimera,GS,100.0,BOLD:AAO2118.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4668,10,BOLD:AAO2118
MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4669,84,BOLD:AAA0399
MockIM53_pident=100.0_OTU74,GS,100.0,BOLD:AAA4507.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,pomp.4669,108,BOLD:AAA4507
OTU20_suspect_mock_chimera,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4669,1242,BOLD:AAA2052
OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4669,195,BOLD:AAA6261
OTU199_suspect_mock_chimera,GS,99.4,BOLD:AAB5616.5,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Tolype,Tolype velleda,pomp.4669,834,BOLD:AAB5616
OTU215_suspect_mock_chimera,GS,100.0,BOLD:AAA2279.1,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Nadata,Nadata gibbosa,pomp.4669,40,BOLD:AAA2279
OTU247_suspect_mock_chimera,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4669,62,BOLD:AAJ0542
OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4669,60,BOLD:AAA6614
OTU262_suspect_mock_chimera,GS,97.8,BOLD:AAI1345.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Idiopyga) halterella,pomp.4669,78,BOLD:AAI1345
OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4669,75,BOLD:AAH3225
OTU338_suspect_mock_chimera,GS,100.0,BOLD:AAP6367.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius brevicollis,pomp.4669,68,BOLD:AAP6367
OTU345_suspect_mock_chimera,GS,100.0,BOLD:AAZ2409.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4669,96,BOLD:AAZ2409
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4669,6,None
OTU417_suspect_mock_chimera,GS,100.0,BOLD:AAB6200.3,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Zaprionus,Zaprionus indianus,pomp.4669,98,BOLD:AAB6200
OTU477,GS,100.0,BOLD:AAN5451.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,pomp.4669,24,BOLD:AAN5451
OTU536_suspect_mock_variant,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4669,2,BOLD:AAB3917
OTU576_suspect_mock_chimera,GS,100.0,BOLD:ACE5505.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4669,52,BOLD:ACE5505
OTU628_suspect_mock_chimera,GS,97.2,BOLD:AAG2645.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia limbata,pomp.4669,59,BOLD:AAG2645
OTU679_suspect_mock_chimera,SS,0.0600,BOLD:AAB0221.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4669,54,BOLD:AAB0221
OTU829_suspect_mock_chimera,SS,0.9000,BOLD:AAH0136.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga anxia,pomp.4669,116,BOLD:AAH0136
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4669,2,None
MockIM5_pident=100.0_OTU56,GS,100.0,BOLD:AAA8810.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis helianthi,pomp.4670,59,BOLD:AAA8810
MockIM15_pident=99.4_OTU104,GS,100.0,BOLD:AAD1808.1,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Lepidophora,Lepidophora lutea,pomp.4670,35,BOLD:AAD1808
MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4670,138,BOLD:AAA0399
MockIM52_pident=100.0_OTU84,GS,99.4,BOLD:ABW5589.1,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,NA,NA,pomp.4670,221,BOLD:ABW5589
OTU167_suspect_mock_chimera,SS,0.5100,BOLD:ACB0787.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4670,32,BOLD:ACB0787
OTU169_suspect_mock_chimera,GS,98.9,BOLD:AAO3944.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,pomp.4670,41,BOLD:AAO3944
OTU180_suspect_mock_chimera,US,0.9976,BOLD:AAZ2945.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4670,127,BOLD:AAZ2945
OTU188_suspect_mock_variant,GS,100.0,BOLD:AAA2955.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia ljungiana,pomp.4670,55,BOLD:AAA2955
OTU236_suspect_mock_chimera,GS,100.0,BOLD:AAN5879.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4670,81,BOLD:AAN5879
OTU238_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4670,13,BOLD:AAA2383
OTU299_suspect_mock_chimera,GS,100.0,BOLD:AAB4783.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,Ennomos subsignaria,pomp.4670,79,BOLD:AAB4783
OTU665_suspect_mock_chimera,GS,100.0,BOLD:ABA6948.3,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Eoparargyractis,Eoparargyractis plevie,pomp.4670,69,BOLD:ABA6948
OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4671,23,BOLD:AAK4381
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4671,176,BOLD:ABA4438
OTU226_suspect_mock_chimera,GS,100.0,BOLD:AAA3678.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,pomp.4671,274,BOLD:AAA3678
OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4671,52,BOLD:AAA6614
OTU256,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4671,523,None
OTU257_suspect_mock_chimera,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4671,82,BOLD:AAB7030
OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4671,18,BOLD:AAH3225
OTU309,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,13,None
OTU412_suspect_mock_chimera,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4671,58,BOLD:AAH2774
OTU431_suspect_mock_chimera,GS,98.3,BOLD:ABX3627.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4671,25,BOLD:ABX3627
OTU487,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4671,44,None
OTU624_suspect_mock_chimera,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,1,BOLD:ACD3564
OTU697,US,0.9881,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4671,5,BOLD:AAN5217
OTU931,US,0.2833,BOLD:ACW6583.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4671,44,BOLD:ACW6583
OTU1000,US,1.0000,None,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4671,1,None
OTU1037_suspect_mock_chimera,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,36,BOLD:ABA7674
OTU1162,US,1.0000,BOLD:ABV1415.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,23,BOLD:ABV1415
OTU1233,US,0.9881,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4671,2,None
OTU1259_suspect_mock_chimera,GS,100.0,BOLD:AAH0130.2,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sitona,Sitona hispidulus,pomp.4671,19,BOLD:AAH0130
OTU1319,US,1.0000,BOLD:ACX4929.16,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4671,9,BOLD:ACX4929
OTU1411,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4671,2,None
OTU1441,US,0.2833,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4671,1,None
OTU1485,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4671,10,None
OTU1527,US,0.3913,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4671,13,None
OTU1662,US,0.9881,BOLD:ACC8556.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,9,BOLD:ACC8556
OTU1665,US,0.0000,BOLD:ABV1415.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,9,BOLD:ABV1415
OTU1786,US,1.0000,BOLD:ACW2077.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4671,7,BOLD:ACW2077
OTU1849,US,0.0000,BOLD:AAD5913.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4671,6,BOLD:AAD5913
MockIM42_pident=100.0_OTU50,GS,98.3,BOLD:AAI4346.3,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Phalangium,Phalangium opilio,pomp.4672,30,BOLD:AAI4346
OTU42_suspect_mock_chimera,GS,100.0,BOLD:AAC6350.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion murarium,pomp.4672,7633,BOLD:AAC6350
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4672,199,BOLD:ACF7919
OTU100_suspect_mock_chimera,GS,100.0,BOLD:AAB1667.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia quercifoliana,pomp.4672,95,BOLD:AAB1667
OTU127,GS,100.0,BOLD:AAB2768.2,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus rufus,pomp.4672,701,BOLD:AAB2768
OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4672,66,BOLD:AAH3593
OTU138,GS,99.4,BOLD:AAG2878.5,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4672,44,BOLD:AAG2878
OTU144,GS,100.0,BOLD:AAI2836.1,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus keyserlingi,pomp.4672,363,BOLD:AAI2836
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4672,28,BOLD:AAA7515
OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4672,23,BOLD:ACJ8629
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4672,22,None
OTU194_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,pomp.4672,69,BOLD:AAC3145
OTU232_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,pomp.4672,53,BOLD:ACE2171
OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4672,90,BOLD:AAG0758
OTU255_suspect_mock_chimera,GS,100.0,BOLD:AAN6371.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Wamba,Wamba crispulus,pomp.4672,260,BOLD:AAN6371
OTU257_suspect_mock_chimera,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4672,72,BOLD:AAB7030
OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4672,178,BOLD:AAB7869
OTU426_suspect_mock_chimera,GS,100.0,BOLD:AAD4355.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes provocans,pomp.4672,46,BOLD:AAD4355
OTU535_suspect_mock_chimera,GS,99.4,BOLD:AAF5163.1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Sternidius,NA,pomp.4672,111,BOLD:AAF5163
OTU545_suspect_mock_chimera,SS,0.1500,BOLD:AAG4746.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4672,90,BOLD:AAG4746
OTU562_suspect_mock_chimera,GS,100.0,BOLD:AAA8153.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Platycentropus,Platycentropus radiatus,pomp.4672,93,BOLD:AAA8153
OTU753_suspect_mock_chimera,GS,100.0,BOLD:AAP8635.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Dicranomyia) longipennis,pomp.4672,62,BOLD:AAP8635
OTU1340_suspect_mock_chimera,GS,100.0,BOLD:AAO2118.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4672,10,BOLD:AAO2118
OTU1368,GSL,97.2,BOLD:AAG2878.10,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4672,2,BOLD:AAG2878
OTU1369,GSL,98.3,BOLD:AAG2878.10,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4672,363,BOLD:AAG2878
OTU1372_suspect_mock_chimera,GS,99.4,BOLD:AAG3822.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,NA,pomp.4672,17,BOLD:AAG3822
OTU1725,GS,100.0,BOLD:AAB7601.2,Animalia,Arthropoda,Arachnida,Araneae,Eutichuridae,Cheiracanthium,Cheiracanthium mildei,pomp.4672,8,BOLD:AAB7601
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4672,1,None
MockIM27_pident=100.0_OTU67,GS,98.9,BOLD:AAL8071.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon,Cercyon praetextatus,pomp.4673,70,BOLD:AAL8071
MockIM52_pident=100.0_OTU84,GS,99.4,BOLD:ABW5589.1,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,NA,NA,pomp.4673,48,BOLD:ABW5589
OTU17_suspect_mock_chimera,SS,0.8600,BOLD:AAD1986.7,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus ferox,pomp.4673,1986,BOLD:AAD1986
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4673,105,BOLD:ACF7919
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4673,44,None
OTU110,US,0.0000,BOLD:AAL6156.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,2278,BOLD:AAL6156
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,265,BOLD:AAE9808
OTU123_suspect_mock_chimera,GS,99.4,BOLD:ACB0856.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus hyslopi,pomp.4673,64,BOLD:ACB0856
OTU129_suspect_mock_chimera,GS,99.4,BOLD:AAB7261.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,Eurylophella poconoensis,pomp.4673,105,BOLD:AAB7261
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4673,109,BOLD:AAA7515
OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,710,BOLD:ABA8360
OTU175,US,0.2833,BOLD:AAY7944.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,99,BOLD:AAY7944
OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,64,BOLD:AAK4381
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,611,BOLD:ABA4438
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,112,None
OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,320,BOLD:ACU4187
OTU229,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,258,None
OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4673,54,BOLD:AAA6614
OTU261,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,275,None
OTU262_suspect_mock_chimera,GS,97.8,BOLD:AAI1345.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Idiopyga) halterella,pomp.4673,128,BOLD:AAI1345
OTU268,US,0.0000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4673,245,None
OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,149,None
OTU302_suspect_mock_chimera,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4673,102,BOLD:AAF0031
OTU321,US,1.0000,BOLD:ACE7661.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,451,BOLD:ACE7661
OTU332,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,76,None
OTU334,US,0.0000,BOLD:ACJ9226.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,231,BOLD:ACJ9226
OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4673,197,BOLD:ACR2521
OTU352,US,1.0000,BOLD:ACO7366.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,194,BOLD:ACO7366
OTU359,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,171,None
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,3,None
OTU371,US,0.3081,BOLD:AAF7162.1,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,pomp.4673,183,BOLD:AAF7162
OTU373,US,0.0000,BOLD:ACL4766.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,230,BOLD:ACL4766
OTU380_suspect_mock_chimera,GS,100.0,BOLD:ABW4424.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,pomp.4673,15,BOLD:ABW4424
OTU400_suspect_mock_chimera,GS,97.8,BOLD:AAA4751.2,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,pomp.4673,67,BOLD:AAA4751
OTU422,US,1.0000,BOLD:ACY2235.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,131,BOLD:ACY2235
OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,318,BOLD:ACT9373
OTU430,US,0.2887,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4673,74,None
OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,62,BOLD:ACT7952
OTU469,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4673,122,None
OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,83,BOLD:ACK3774
OTU492,US,1.0000,BOLD:AAA5546.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,9,BOLD:AAA5546
OTU505,US,1.0000,BOLD:ACA7881.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,353,BOLD:ACA7881
OTU507,US,1.0000,BOLD:ACJ3708.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,45,BOLD:ACJ3708
OTU512,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4673,37,None
OTU516,US,1.0000,None,Animalia,Arthropoda,Insecta,Thysanoptera,NA,NA,NA,pomp.4673,3,None
OTU531,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,59,None
OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4673,4,BOLD:ACX9743
OTU555,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,86,None
OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,49,BOLD:AAU8588
OTU574,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,112,None
OTU594,US,0.0000,BOLD:AAV5371.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,7,BOLD:AAV5371
OTU615_suspect_mock_chimera,GS,100.0,BOLD:ACM3626.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,23,BOLD:ACM3626
OTU616,US,1.0000,None,Animalia,Arthropoda,Arachnida,Scorpiones,NA,NA,NA,pomp.4673,37,None
OTU620,US,0.3081,BOLD:ACA3067.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,40,BOLD:ACA3067
OTU647,US,1.0000,BOLD:ACB3344.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,35,BOLD:ACB3344
OTU648,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,26,None
OTU661,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,86,None
OTU682_suspect_mock_chimera,GS,100.0,BOLD:AAD1986.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus ferox,pomp.4673,387,BOLD:AAD1986
