SampleID	OTUid	TaxMethod	AlignScore	BOLDid	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	CountReads	BOLDalt	DateSampled	BirdSpecies
OahuBird.338	OTU617_suspect_mock_chimera	GS	100	BOLD:AAB0710.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	Epinotia demarniana	57	BOLD:AAB0710	7/2/03	RBLE
OahuBird.338	OTU644_suspect_mock_variant	GS	100	BOLD:AAA5620.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Clepsis	Clepsis melaleucanus	85	BOLD:AAA5620	7/2/03	RBLE
OahuBird.338	OTU689_suspect_mock_chimera	GS	99.4	BOLD:AAJ9523.2	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Astylopsis	Astylopsis sexguttata	51	BOLD:AAJ9523	7/2/03	RBLE
OahuBird.338	OTU727_suspect_mock_chimera	GS	99.4	BOLD:AAG8581.1	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Hypatopa	Hypatopa vestaliella	83	BOLD:AAG8581	7/2/03	RBLE
OahuBird.338	OTU736_suspect_mock_chimera	GS	100	BOLD:AAB7926.5	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cenopis	Cenopis directana	75	BOLD:AAB7926	7/2/03	RBLE
OahuBird.338	OTU760_suspect_mock_chimera	GS	100	BOLD:AAA6112.2	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Paonias	Paonias myops	63	BOLD:AAA6112	7/2/03	RBLE
OahuBird.338	OTU811_suspect_mock_chimera	GS	100	BOLD:AAA9627.2	Animalia	Arthropoda	Insecta	Ephemeroptera	Caenidae	Caenis	Caenis diminuta	62	BOLD:AAA9627	7/2/03	RBLE
OahuBird.338	OTU837_suspect_mock_chimera	US	1	BOLD:AAI4173.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	137	BOLD:AAI4173	7/2/03	RBLE
OahuBird.338	OTU854_suspect_mock_chimera	GS	100	BOLD:AAH3038.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	79	BOLD:AAH3038	7/2/03	RBLE
OahuBird.338	OTU89_suspect_mock_chimera	SS	0.98	BOLD:AAD8248.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	3943	BOLD:AAD8248	7/2/03	RBLE
OahuBird.338	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	323	BOLD:AAB5414	7/2/03	RBLE
OahuBird.338	OTU991_suspect_mock_chimera	GS	100	BOLD:ACF4111.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Apamea	Apamea dubitans	56	BOLD:ACF4111	7/2/03	RBLE
OahuBird.339	OTU485	US	1	BOLD:ACE2850.1	Animalia	Arthropoda	Collembola	Entomobryomorpha	NA	NA	NA	66	BOLD:ACE2850	3/11/03	JAWE
OahuBird.339	OTU794	US	0.9881	BOLD:ABA1219.4	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	119	BOLD:ABA1219	3/11/03	JAWE
OahuBird.339	OTU833	US	0.9963	BOLD:AAW7755.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	58	BOLD:AAW7755	3/11/03	JAWE
OahuBird.339	OTU1157_suspect_mock_chimera	GS	99.4	BOLD:AAA7936.4	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora tiliaefoliella	68	BOLD:AAA7936	3/11/03	JAWE
OahuBird.339	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	377	BOLD:ACQ6990	3/11/03	JAWE
OahuBird.339	OTU134_suspect_mock_chimera	GS	99.4	BOLD:AAF9055.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	111	BOLD:AAF9055	3/11/03	JAWE
OahuBird.339	OTU138_suspect_mock_chimera	GS	100	BOLD:AAA3993.48	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora duplicis group	53	BOLD:AAA3993	3/11/03	JAWE
OahuBird.339	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	209	BOLD:ACA9904	3/11/03	JAWE
OahuBird.339	OTU1475_suspect_mock_chimera	GS	100	BOLD:AAM7658.1	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	Amara musculis	70	BOLD:AAM7658	3/11/03	JAWE
OahuBird.339	OTU154_suspect_mock_chimera	GS	100	BOLD:AAH2433.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous acanthus	147	BOLD:AAH2433	3/11/03	JAWE
OahuBird.339	OTU1598_suspect_mock_chimera	GS	100	BOLD:AAC0733.2	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Archips	Archips semiferana	51	BOLD:AAC0733	3/11/03	JAWE
OahuBird.339	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	162	BOLD:AAB6784	3/11/03	JAWE
OahuBird.339	OTU189_suspect_mock_chimera	GS	100	BOLD:ABW5810.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea luteola	113	BOLD:ABW5810	3/11/03	JAWE
OahuBird.339	OTU192_suspect_mock_chimera	GS	100	BOLD:AAB0300.1	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Sphinx	Sphinx kalmiae	148	BOLD:AAB0300	3/11/03	JAWE
OahuBird.339	OTU197_suspect_mock_chimera	GS	100	BOLD:ABY0004.3	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	69	BOLD:ABY0004	3/11/03	JAWE
OahuBird.339	OTU1990_suspect_mock_chimera	GS	97.2	BOLD:AAM7760.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	121	BOLD:AAM7760	3/11/03	JAWE
OahuBird.339	OTU204_suspect_mock_chimera	GS	100	BOLD:AAK8834.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia triocellata	65	BOLD:AAK8834	3/11/03	JAWE
OahuBird.339	OTU209_suspect_mock_chimera	GS	100	BOLD:ACU1373.1	Animalia	Arthropoda	Insecta	Coleoptera	Psephenidae	Ectopria	Ectopria thoracica	92	BOLD:ACU1373	3/11/03	JAWE
OahuBird.339	OTU212_suspect_mock_chimera	GS	99.4	BOLD:AAB0224.1	Animalia	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Swammerdamia	Swammerdamia caesiella	94	BOLD:AAB0224	3/11/03	JAWE
OahuBird.339	OTU215_suspect_mock_chimera	GS	100	BOLD:AAG3622.1	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Aphrophora	Aphrophora cribrata	226	BOLD:AAG3622	3/11/03	JAWE
OahuBird.339	OTU235_suspect_mock_chimera	GS	100	BOLD:AAC0442.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Lejops	Lejops curvipes	79	BOLD:AAC0442	3/11/03	JAWE
OahuBird.339	OTU255_suspect_mock_chimera	US	0.9925	BOLD:ACN3922.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	167	BOLD:ACN3922	3/11/03	JAWE
OahuBird.339	OTU260_suspect_mock_chimera	GS	100	BOLD:AAO2061.1	Animalia	Arthropoda	Insecta	Blattodea	Ectobiidae	Parcoblatta	NA	109	BOLD:AAO2061	3/11/03	JAWE
OahuBird.339	OTU261_suspect_mock_chimera	GS	100	BOLD:ACX7675.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	196	BOLD:ACX7675	3/11/03	JAWE
OahuBird.339	OTU262_suspect_mock_chimera	GS	100	BOLD:AAA5485.2	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma parmatana	125	BOLD:AAA5485	3/11/03	JAWE
OahuBird.339	OTU270_suspect_mock_chimera	GS	100	BOLD:AAD3061.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Apamea	Apamea plutonia	111	BOLD:AAD3061	3/11/03	JAWE
OahuBird.339	OTU276_suspect_mock_chimera	GS	100	BOLD:AAN5877.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia immatura	139	BOLD:AAN5877	3/11/03	JAWE
OahuBird.339	OTU312_suspect_mock_chimera	GS	100	BOLD:AAC2533.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Olethreutes	Olethreutes fasciatana	108	BOLD:AAC2533	3/11/03	JAWE
OahuBird.339	OTU316_suspect_mock_chimera	GS	98.9	BOLD:ACD9137.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Megamelus	Megamelus inflatus	131	BOLD:ACD9137	3/11/03	JAWE
OahuBird.339	OTU3433_suspect_mock_chimera	GS	97.8	BOLD:ADH6740.1	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula submaculata	58	BOLD:ADH6740	3/11/03	JAWE
OahuBird.339	OTU350_suspect_mock_chimera	GS	100	BOLD:AAV1814.3	Animalia	Arthropoda	Insecta	Diptera	Pediciidae	Ula	Ula sylvatica	62	BOLD:AAV1814	3/11/03	JAWE
OahuBird.339	OTU387_suspect_mock_chimera	GS	100	BOLD:ABW2812.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Ampedus	Ampedus melanotoides	107	BOLD:ABW2812	3/11/03	JAWE
OahuBird.339	OTU399_suspect_mock_chimera	GS	100	BOLD:AAH2428.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous brightwelli	59	BOLD:AAH2428	3/11/03	JAWE
OahuBird.339	OTU421_suspect_mock_chimera	GS	98.3	BOLD:AAM8018.1	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA	149	BOLD:AAM8018	3/11/03	JAWE
OahuBird.339	OTU448_suspect_mock_variant	GS	100	BOLD:ABY9168.2	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Clepsis	Clepsis peritana	87	BOLD:ABY9168	3/11/03	JAWE
OahuBird.339	OTU456_suspect_mock_chimera	GS	100	BOLD:AAH4943.1	Animalia	Arthropoda	Insecta	Lepidoptera	Autostichidae	Glyphidocera	Glyphidocera septentrionella	85	BOLD:AAH4943	3/11/03	JAWE
OahuBird.339	OTU499_suspect_mock_chimera	GS	99.4	BOLD:AAD2665.4	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	Philodromus praelustris	65	BOLD:AAD2665	3/11/03	JAWE
OahuBird.339	OTU505_suspect_mock_chimera	GS	100	BOLD:ABW2631.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Caloptilia	Caloptilia bimaculatella	73	BOLD:ABW2631	3/11/03	JAWE
OahuBird.339	OTU552_suspect_mock_chimera	GS	99.4	BOLD:AAZ9831.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Chionodes	Chionodes baro	52	BOLD:AAZ9831	3/11/03	JAWE
OahuBird.339	OTU564_suspect_mock_chimera	GS	99.4	BOLD:AAZ6988.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	54	BOLD:AAZ6988	3/11/03	JAWE
OahuBird.339	OTU609_suspect_mock_chimera	GS	100	BOLD:AAB7923.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cenopis	Cenopis diluticostana	60	BOLD:AAB7923	3/11/03	JAWE
OahuBird.339	OTU637_suspect_mock_chimera	SS	0.99	BOLD:ACN5899.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	85	BOLD:ACN5899	3/11/03	JAWE
OahuBird.339	OTU668_suspect_mock_chimera	GS	100	BOLD:AAB1097.2	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Blastobasis	Blastobasis floridella	106	BOLD:AAB1097	3/11/03	JAWE
OahuBird.339	OTU789_suspect_mock_chimera	SS	1	BOLD:AAG9617.1	Animalia	Arthropoda	Insecta	Diptera	Dolichopodidae	NA	NA	77	BOLD:AAG9617	3/11/03	JAWE
OahuBird.339	OTU837_suspect_mock_chimera	US	1	BOLD:AAI4173.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	51	BOLD:AAI4173	3/11/03	JAWE
OahuBird.339	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	379	BOLD:AAB5414	3/11/03	JAWE
OahuBird.339	OTU983_suspect_mock_chimera	GS	97.2	BOLD:ACR7402.1	Animalia	Arthropoda	Insecta	Mecoptera	NA	NA	NA	58	BOLD:ACR7402	3/11/03	JAWE
OahuBird.340	OTU1066	US	0.9967	BOLD:ACJ0093.2	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	57	BOLD:ACJ0093	3/20/03	RBLE
OahuBird.340	OTU1718	US	1	BOLD:ACX2014.7	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	55	BOLD:ACX2014	3/20/03	RBLE
OahuBird.340	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	132	BOLD:ACQ6990	3/20/03	RBLE
OahuBird.340	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	127	BOLD:ACA9904	3/20/03	RBLE
OahuBird.340	OTU1559_suspect_mock_chimera	GS	98.3	BOLD:AAH7452.3	Animalia	Arthropoda	Insecta	Hemiptera	Mesoveliidae	Mesovelia	Mesovelia mulsanti	63	BOLD:AAH7452	3/20/03	RBLE
OahuBird.340	OTU1663_suspect_mock_chimera	SS	1	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	52	BOLD:AAO8357	3/20/03	RBLE
OahuBird.340	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	64	BOLD:AAB6784	3/20/03	RBLE
OahuBird.340	OTU183_suspect_mock_chimera	GS	100	BOLD:AAB8595.2	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Nemotaulius	Nemotaulius hostilis	173	BOLD:AAB8595	3/20/03	RBLE
OahuBird.340	OTU189_suspect_mock_chimera	GS	100	BOLD:ABW5810.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea luteola	138	BOLD:ABW5810	3/20/03	RBLE
OahuBird.340	OTU202_suspect_mock_chimera	GS	100	BOLD:AAI3614.3	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Odontomyia	Odontomyia cincta	55	BOLD:AAI3614	3/20/03	RBLE
OahuBird.340	OTU235_suspect_mock_chimera	GS	100	BOLD:AAC0442.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Lejops	Lejops curvipes	110	BOLD:AAC0442	3/20/03	RBLE
OahuBird.340	OTU236_suspect_mock_chimera	GS	100	BOLD:AAA8076.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pseudexentera	Pseudexentera cressoniana	95	BOLD:AAA8076	3/20/03	RBLE
OahuBird.340	OTU273_suspect_mock_chimera	US	0.9859	BOLD:ACW3302.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	60	BOLD:ACW3302	3/20/03	RBLE
OahuBird.340	OTU312_suspect_mock_chimera	GS	100	BOLD:AAC2533.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Olethreutes	Olethreutes fasciatana	59	BOLD:AAC2533	3/20/03	RBLE
OahuBird.340	OTU561_suspect_mock_chimera	GS	97.8	BOLD:AAO3949.3	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	898	BOLD:AAO3949	3/20/03	RBLE
OahuBird.340	OTU595_suspect_mock_chimera	GS	100	BOLD:AAH2908.1	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Hydrochara	Hydrochara obtusata	98	BOLD:AAH2908	3/20/03	RBLE
OahuBird.340	OTU705_suspect_mock_chimera	GS	100	BOLD:AAB1539.1	Animalia	Arthropoda	Insecta	Lepidoptera	Depressariidae	Semioscopis	Semioscopis packardella	71	BOLD:AAB1539	3/20/03	RBLE
OahuBird.340	OTU744_suspect_mock_chimera	GS	100	BOLD:AAH5141.2	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Blastobasis	NA	63	BOLD:AAH5141	3/20/03	RBLE
OahuBird.340	OTU877_suspect_mock_chimera	GS	100	BOLD:ACF0724.2	Animalia	Arthropoda	Insecta	Lepidoptera	Cossidae	Prionoxystus	Prionoxystus robiniae	59	BOLD:ACF0724	3/20/03	RBLE
OahuBird.340	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	175	BOLD:AAB5414	3/20/03	RBLE
OahuBird.341	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	70	BOLD:AAB6784	4/2/03	JAWE
OahuBird.341	OTU236_suspect_mock_chimera	GS	100	BOLD:AAA8076.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pseudexentera	Pseudexentera cressoniana	53	BOLD:AAA8076	4/2/03	JAWE
OahuBird.341	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	208	BOLD:AAB5414	4/2/03	JAWE
OahuBird.342	OTU602	US	1	BOLD:ACL2631.1	Animalia	Arthropoda	Arachnida	Araneae	NA	NA	NA	213	BOLD:ACL2631	7/4/03	JABW
OahuBird.342	OTU1137_suspect_mock_chimera	SS	0.99	BOLD:AAB0454.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	166	BOLD:AAB0454	7/4/03	JABW
OahuBird.342	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	75	BOLD:ACQ6990	7/4/03	JABW
OahuBird.342	OTU131_suspect_mock_chimera	SS	0.96	BOLD:AAY1122.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	7752	BOLD:AAY1122	7/4/03	JABW
OahuBird.342	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	66	BOLD:ACA9904	7/4/03	JABW
OahuBird.342	OTU162_suspect_mock_chimera	GS	97.2	BOLD:ACY7262.1	Animalia	Arthropoda	Insecta	Lepidoptera	Carposinidae	Carposina	Carposina paracrinifera	194	BOLD:ACY7262	7/4/03	JABW
OahuBird.342	OTU165_suspect_mock_chimera	SS	1	BOLD:AAO4224.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	8672	BOLD:AAO4224	7/4/03	JABW
OahuBird.342	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	63	BOLD:AAB6784	7/4/03	JABW
OahuBird.342	OTU187_suspect_mock_chimera	GS	100	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	56	BOLD:AAO8357	7/4/03	JABW
OahuBird.342	OTU202_suspect_mock_chimera	GS	100	BOLD:AAI3614.3	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Odontomyia	Odontomyia cincta	56	BOLD:AAI3614	7/4/03	JABW
OahuBird.342	OTU204_suspect_mock_chimera	GS	100	BOLD:AAK8834.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia triocellata	64	BOLD:AAK8834	7/4/03	JABW
OahuBird.342	OTU302_suspect_mock_chimera	GS	100	BOLD:AAC3755.4	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellio	Porcellio scaber	1442	BOLD:AAC3755	7/4/03	JABW
OahuBird.342	OTU357_suspect_mock_chimera	GS	100	BOLD:AAI9477.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	452	BOLD:AAI9477	7/4/03	JABW
OahuBird.342	OTU369_suspect_mock_chimera	US	0.9715	BOLD:ACU2424.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	482	BOLD:ACU2424	7/4/03	JABW
OahuBird.342	OTU3851_suspect_mock_chimera	SS	0.96	BOLD:AAO4300.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	1170	BOLD:AAO4300	7/4/03	JABW
OahuBird.342	OTU50_suspect_mock_chimera	GS	100	BOLD:AAD8276.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Allograpta	Allograpta obliqua	626	BOLD:AAD8276	7/4/03	JABW
OahuBird.342	OTU54_suspect_mock_chimera	GS	97.6	BOLD:AAN0893.1	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Grammodes	Grammodes bifasciata	954	BOLD:AAN0893	7/4/03	JABW
OahuBird.342	OTU638_suspect_mock_chimera	GS	97.2	BOLD:ACE8124.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Hyposada	Hyposada hydrocampata	262	BOLD:ACE8124	7/4/03	JABW
OahuBird.342	OTU782_suspect_mock_chimera	SS	1	BOLD:AAH8296.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	917	BOLD:AAH8296	7/4/03	JABW
OahuBird.342	OTU89_suspect_mock_chimera	SS	0.98	BOLD:AAD8248.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	5708	BOLD:AAD8248	7/4/03	JABW
OahuBird.342	OTU930_suspect_mock_chimera	SS	0.99	BOLD:AAH5787.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	267	BOLD:AAH5787	7/4/03	JABW
OahuBird.342	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	116	BOLD:AAB5414	7/4/03	JABW
OahuBird.343	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	106	BOLD:ACQ6990	7/2/03	JABW
OahuBird.343	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	74	BOLD:ACA9904	7/2/03	JABW
OahuBird.343	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	53	BOLD:AAB6784	7/2/03	JABW
OahuBird.343	OTU183_suspect_mock_chimera	GS	100	BOLD:AAB8595.2	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Nemotaulius	Nemotaulius hostilis	57	BOLD:AAB8595	7/2/03	JABW
OahuBird.343	OTU187_suspect_mock_chimera	GS	100	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	166	BOLD:AAO8357	7/2/03	JABW
OahuBird.343	OTU189_suspect_mock_chimera	GS	100	BOLD:ABW5810.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea luteola	58	BOLD:ABW5810	7/2/03	JABW
OahuBird.343	OTU197_suspect_mock_chimera	GS	100	BOLD:ABY0004.3	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	55	BOLD:ABY0004	7/2/03	JABW
OahuBird.343	OTU235_suspect_mock_chimera	GS	100	BOLD:AAC0442.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Lejops	Lejops curvipes	54	BOLD:AAC0442	7/2/03	JABW
OahuBird.343	OTU253_suspect_mock_chimera	GS	100	BOLD:AAE5160.1	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	Harpalus rufipes	60	BOLD:AAE5160	7/2/03	JABW
OahuBird.343	OTU270_suspect_mock_chimera	GS	100	BOLD:AAD3061.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Apamea	Apamea plutonia	59	BOLD:AAD3061	7/2/03	JABW
OahuBird.343	OTU276_suspect_mock_chimera	GS	100	BOLD:AAN5877.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia immatura	59	BOLD:AAN5877	7/2/03	JABW
OahuBird.343	OTU316_suspect_mock_chimera	GS	98.9	BOLD:ACD9137.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Megamelus	Megamelus inflatus	96	BOLD:ACD9137	7/2/03	JABW
OahuBird.343	OTU96_suspect_mock_variant	GS	100	BOLD:AAB5414.1	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora cratipennella	165	BOLD:AAB5414	7/2/03	JABW
OahuBird.344	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	151	BOLD:ACQ6990	3/26/03	RBLE
OahuBird.344	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	150	BOLD:ACA9904	3/26/03	RBLE
OahuBird.344	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	90	BOLD:AAB6784	3/26/03	RBLE
OahuBird.344	OTU183_suspect_mock_chimera	GS	100	BOLD:AAB8595.2	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Nemotaulius	Nemotaulius hostilis	109	BOLD:AAB8595	3/26/03	RBLE
OahuBird.344	OTU187_suspect_mock_chimera	GS	100	BOLD:AAO8357.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Delphacodes	Delphacodes detecta	67	BOLD:AAO8357	3/26/03	RBLE
OahuBird.344	OTU189_suspect_mock_chimera	GS	100	BOLD:ABW5810.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea luteola	139	BOLD:ABW5810	3/26/03	RBLE
OahuBird.344	OTU202_suspect_mock_chimera	GS	100	BOLD:AAI3614.3	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Odontomyia	Odontomyia cincta	79	BOLD:AAI3614	3/26/03	RBLE
OahuBird.344	OTU204_suspect_mock_chimera	GS	100	BOLD:AAK8834.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia triocellata	73	BOLD:AAK8834	3/26/03	RBLE
OahuBird.344	OTU209_suspect_mock_chimera	GS	100	BOLD:ACU1373.1	Animalia	Arthropoda	Insecta	Coleoptera	Psephenidae	Ectopria	Ectopria thoracica	74	BOLD:ACU1373	3/26/03	RBLE
